ID#,Name,Country,Money Spent,Favourite Song,Favourite Item,Favourite Food,Worst Song,Worst Item,Worst Food
351,Conor Mccormick,Kenya,4848,The Time Has Come Again For Disco,Flag,HotDog,The Time Has Come Again For Disco,Shirts,Fish
287,Hamish Hayes,Bangladesh,4853,All In World,Shirts,Passion-Fruit,Stay,Flag,Dragon-Fruit
545,Nana Newman,Sweden,4856,Boisterous Throwback,Baja,Dragon-Fruit,Time For Endless Adventures,Flag,Passion-Fruit
588,Eryn Mayer,Zambia,4875,Stay,Face Painting,HotDog,Boisterous Throwback,View,Fish
38,Luc Stuart,Andorra,4890,The Time Has Come Again For Disco,Foam-Hand,Dragon-Fruit,Tum Jeeto Ya Haro,Flag,Biryani
662,Ruairi Landry,Montenegro,4891,All In World,Baja,Biryani,The Time Has Come Again For Disco,View,Shirako
577,Aiza Barnett,Palau,4896,All In World,Flag,Murgh-Pulao,Tum Jeeto Ya Haro,Baja,Murgh-Pulao
500,Jemima Blevins,Taiwan,4906,Tum Jeeto Ya Haro,Shirts,Kofta-Kabab,All In World,Flag,Fried-Silk-Worm
290,Blake Huffman,Kazakhstan,4908,Tum Jeeto Ya Haro,Baja,Fried-Silk-Worm,Boisterous Throwback,Flag,Kofta-Kabab
544,Brogan Dillon,Suriname,4909,Kala Jora,Baja,Fried-Silk-Worm,The Time Has Come Again For Disco,Baja,Murgh-Pulao
269,Youssef Christian,Niger,4913,Tum Jeeto Ya Haro,Face Painting,Kofta-Kabab,All In World,Foam-Hand,Fish
744,Larry Wallace,Georgia,4920,The Time Has Come Again For Disco,Face Painting,HotDog,Kala Jora,Shirts,HotDog
560,Lucas Salinas,Austria,4933,Kala Jora,Baja,Kofta-Kabab,The Time Has Come Again For Disco,Foam-Hand,Fish
673,Rory Rose,Mongolia,4937,Time For Endless Adventures,View,Dragon-Fruit,Tum Jeeto Ya Haro,View,Fried-Silk-Worm
553,Carlo Fox,Zimbabwe,4939,Time For Endless Adventures,Shirts,Fried-Silk-Worm,Stay,Face Painting,Passion-Fruit
284,Aliya Petersen,Qatar,4942,Time For Endless Adventures,Foam-Hand,Murgh-Pulao,The Time Has Come Again For Disco,Shirts,Biryani
609,Cora Macias,Belgium,4944,Kala Jora,Flag,Biryani,All In World,View,Passion-Fruit
542,Carlos Boone,Chad,4946,Boisterous Throwback,Baja,Murgh-Pulao,The Time Has Come Again For Disco,Baja,Biryani
592,Tomasz Carpenter,Ivory Coast,4948,Boisterous Throwback,Seats,Shirako,Boisterous Throwback,Shirts,HotDog
187,Kenneth Mcconnell,Croatia,4961,Time For Endless Adventures,Baja,Fish,Time For Endless Adventures,Face Painting,Biryani
362,Dewey Wong,Kiribati,4969,Stay,Face Painting,Kofta-Kabab,Kala Jora,Seats,Fried-Silk-Worm
9,Leyton Fitzgerald,Fiji,4976,Time For Endless Adventures,Face Painting,Shirako,Kala Jora,Seats,Passion-Fruit
302,Malik Best,Mali,4979,Tum Jeeto Ya Haro,Face Painting,Dragon-Fruit,Boisterous Throwback,Shirts,Murgh-Pulao
104,Zainab Kirk,San Marino,4991,Kala Jora,Flag,Fish,Tum Jeeto Ya Haro,Seats,Murgh-Pulao
696,Rahim Miles,Lesotho,4993,Boisterous Throwback,Seats,HotDog,The Time Has Come Again For Disco,Shirts,Fish
215,Doris Reilly,Tuvalu,4996,Kala Jora,View,Passion-Fruit,Time For Endless Adventures,Seats,Passion-Fruit
